27926425,1131,170,  1 1 18 11 9 3 3 17 25 55 0 2 18 25 2 21 0 18 20 2 14 6 22 19 0 3 3 14 1 10 17 21 1 0 22 37 25 3 6 14 47 16 0 4 1 18 3 1 3 12 0 0 4 24 15 3 3 11 14 11 14 10 5 14 2 14 5 24 7 33 11 21 3 2 13 15 7 11 16 1 1 27 2 4 15 2 0,
27926445,1208,143,  1 1 22 10 12 4 3 20 25 54 0 1 21 35 2 20 0 20 20 2 12 7 20 25 0 3 3 12 1 10 17 20 1 0 21 39 21 4 9 18 58 15 0 5 1 16 3 1 3 15 0 0 3 24 13 2 3 13 14 11 15 12 7 16 2 18 4 23 6 35 12 20 1 3 17 14 7 11 20 1 1 26 2 6 16 3 0,
27933791,903,178,  1 4 13 13 2 3 1 23 14 26 1 1 16 23 0 20 0 10 21 1 4 12 12 18 1 2 4 2 1 9 13 22 0 1 13 22 13 3 9 14 29 8 2 2 0 12 11 1 2 9 0 0 1 6 12 4 4 8 2 5 14 10 7 14 2 19 7 14 7 19 13 12 4 5 11 12 3 11 18 0 5 22 0 9 13 2 4,
27943967,852,175,  1 1 17 9 3 7 2 22 15 21 0 2 22 16 2 9 0 12 8 1 6 15 7 7 0 0 1 5 2 11 6 16 1 13 9 15 7 2 12 20 30 7 2 3 2 9 7 1 0 11 0 0 0 13 15 16 1 10 10 4 9 12 4 20 0 15 4 13 5 19 21 13 11 3 14 8 3 4 14 0 0 22 0 8 15 1 1,
27992008,1538,260,  0 2 25 21 13 1 2 25 18 57 0 3 15 42 1 19 1 12 35 3 10 9 33 33 0 1 0 5 1 13 25 33 1 0 24 23 30 11 20 22 56 17 0 4 0 22 8 1 1 14 0 0 1 18 38 0 0 7 26 12 25 19 11 27 2 35 20 25 24 29 13 18 0 3 26 25 5 7 34 0 3 37 0 17 36 0 2,
27992041,1561,254,  0 2 19 23 15 1 1 30 16 50 0 5 15 38 0 20 1 13 45 2 9 5 27 31 0 1 0 8 1 11 32 30 1 0 27 29 27 7 21 19 66 19 1 2 0 25 7 1 1 17 0 0 1 24 33 0 0 8 28 15 22 23 15 28 1 37 19 30 22 33 10 22 0 2 23 24 4 7 32 0 3 36 0 24 40 0 2,
28037348,1061,191,  3 1 22 16 5 2 4 15 16 27 0 2 20 17 3 16 1 18 14 1 7 16 23 22 1 6 1 8 2 13 16 17 0 5 22 21 18 5 14 12 38 12 1 5 1 19 5 1 0 11 0 0 0 19 16 7 3 18 6 6 13 9 9 29 1 15 11 24 6 17 15 12 10 0 11 21 4 8 16 0 5 15 0 12 18 0 1,
28044993,1465,146,  3 1 23 15 9 6 2 26 26 56 0 1 12 39 0 28 0 16 17 4 15 12 37 41 1 2 1 11 3 8 14 30 0 0 28 38 26 8 22 19 49 21 2 7 0 14 4 1 1 20 0 0 4 21 31 0 1 13 16 12 25 16 11 34 2 24 6 36 10 32 11 7 0 10 22 13 9 7 23 0 5 24 0 22 25 1 2,
28075201,1445,231,  2 2 26 17 12 1 3 29 16 67 0 0 18 30 1 25 1 17 17 5 11 10 18 21 1 0 0 9 2 10 16 36 2 0 32 31 28 9 22 30 42 18 0 7 2 23 9 0 2 23 1 0 4 23 20 0 1 15 23 7 17 18 12 31 2 32 7 27 10 30 12 12 0 9 18 15 8 9 29 2 8 27 1 16 21 2 0,
28075208,1112,227,  2 2 20 15 10 1 3 23 12 45 0 0 12 31 3 20 1 11 12 5 12 10 16 16 1 0 0 8 2 7 15 26 1 0 20 21 24 7 21 23 33 14 0 5 2 19 7 0 2 19 1 0 4 17 21 0 1 12 16 4 13 13 8 20 2 28 4 22 6 25 8 10 0 5 16 10 9 10 18 2 5 21 1 10 19 2 0,
28103607,1067,188,  2 3 18 11 4 2 0 28 13 26 0 3 14 28 1 15 2 16 15 0 5 13 12 21 2 2 0 6 3 11 15 24 2 6 16 17 30 3 13 29 29 8 2 7 0 19 3 0 3 10 3 0 1 7 19 8 2 13 20 9 15 11 5 23 1 20 11 20 1 26 9 10 9 6 12 18 6 9 17 0 1 17 0 15 20 2 2,
28127582,970,178,  2 2 18 18 6 1 1 22 10 37 0 5 6 14 0 13 0 12 12 1 10 10 11 16 2 4 0 7 2 13 13 17 0 4 14 18 15 2 16 13 27 7 2 3 1 9 6 2 0 21 0 0 2 14 15 8 1 12 10 10 13 16 3 22 0 19 10 26 8 21 12 21 3 3 8 16 4 5 21 0 6 20 1 15 13 2 0,
28136275,1035,190,  0 2 20 8 7 2 0 31 14 24 0 1 11 18 1 11 1 16 12 0 4 14 16 9 1 3 2 7 2 8 17 27 2 2 17 19 18 5 14 23 24 13 2 5 0 20 5 2 2 14 0 0 1 10 23 5 3 21 8 8 15 11 10 22 2 16 2 23 2 19 18 13 4 3 8 22 6 7 23 0 1 18 2 9 22 1 4,
28141519,962,386,  0 1 13 16 4 3 3 22 13 29 0 3 10 12 0 19 1 24 15 0 5 8 17 15 2 2 1 10 2 15 15 16 1 6 18 13 14 3 10 17 36 3 0 4 3 9 4 2 1 11 0 0 1 16 16 7 1 12 14 3 5 16 5 24 2 15 3 19 6 16 4 10 8 2 15 14 4 6 15 2 2 24 1 11 14 1 0,
28196066,1312,178,  2 3 25 21 9 4 2 30 19 68 0 3 15 43 1 29 2 13 16 1 8 5 17 32 0 1 0 15 1 13 23 34 1 0 32 21 26 9 12 23 46 22 3 6 0 19 8 1 0 13 0 0 3 17 16 2 5 7 26 10 10 13 17 17 0 19 11 27 12 22 2 21 1 0 10 14 6 8 27 0 1 14 1 12 25 0 2,
28258081,1180,136,  0 4 36 18 11 2 3 31 23 51 0 3 16 26 0 29 2 14 19 2 13 9 20 17 0 0 0 8 0 17 16 22 3 0 13 22 8 9 12 12 24 9 0 7 0 15 1 0 1 26 0 0 1 19 23 1 2 8 23 12 12 6 8 30 2 28 7 12 10 26 10 0 0 4 25 16 7 8 13 0 9 36 0 3 10 0 2,
28258234,1407,139,  1 4 18 25 5 4 3 22 26 65 0 2 17 27 1 35 0 16 22 2 6 9 20 19 1 0 1 12 2 12 21 31 2 0 11 17 24 7 21 23 35 11 1 6 1 18 7 1 0 17 0 0 1 19 27 1 4 10 24 17 20 11 14 38 4 25 14 32 9 32 10 9 0 5 16 17 17 8 21 0 7 37 0 14 31 0 5,
28258254,1386,145,  1 5 18 19 5 3 3 29 28 66 0 3 18 25 1 32 0 14 21 1 6 8 25 31 1 0 1 13 2 13 23 29 2 0 11 16 24 6 19 20 37 10 1 5 1 17 6 1 0 20 0 0 2 21 20 1 4 9 29 20 15 9 14 37 3 28 13 29 11 28 7 13 0 3 17 19 16 8 20 0 8 38 0 15 25 0 5,
28258440,1526,111,  1 5 24 19 6 1 2 34 21 51 0 3 17 26 1 29 0 19 31 3 5 10 24 23 0 1 0 7 1 17 18 47 0 0 23 40 33 9 17 26 70 24 1 5 0 18 9 1 1 19 0 0 2 17 22 0 3 7 21 19 14 16 13 33 1 35 21 36 9 22 15 19 0 12 20 28 8 10 19 0 4 31 0 24 26 0 3,
28283394,1177,158,  4 1 17 7 13 1 5 31 14 41 1 4 14 24 1 14 2 19 11 0 8 12 24 29 0 1 0 8 2 14 12 24 5 0 15 36 15 3 13 18 38 17 0 4 2 13 4 1 0 15 0 0 2 24 22 2 2 18 12 8 18 14 12 22 0 20 10 20 10 20 12 12 7 4 14 12 10 4 29 0 2 19 0 8 20 1 1,
28284322,1171,188,  0 2 21 16 4 6 1 28 25 34 0 1 18 29 2 24 3 12 14 2 8 9 18 21 1 0 1 4 2 10 17 22 2 2 19 21 9 8 9 18 42 21 1 1 3 15 8 2 0 20 0 0 3 17 30 2 3 12 16 11 15 19 13 26 2 18 9 24 8 19 10 13 0 1 7 17 6 5 19 0 2 26 0 9 20 1 3,
28296806,999,237,  2 1 15 14 7 3 4 26 22 27 1 3 9 23 2 17 0 13 9 2 12 7 19 21 1 2 1 11 2 10 15 21 0 2 17 22 16 3 19 7 37 14 2 6 0 13 2 3 1 11 0 0 0 15 12 4 2 10 21 10 17 6 7 14 1 9 7 20 8 19 7 15 5 8 15 13 5 4 21 0 1 24 0 15 19 1 2,
28355051,1608,195,  2 3 23 21 8 3 3 28 17 66 0 0 11 31 0 23 0 15 41 4 16 17 30 33 0 1 2 13 3 9 11 24 0 0 34 31 26 11 24 21 64 27 0 8 1 27 5 1 1 22 0 0 0 27 39 1 3 16 32 12 15 14 7 32 0 37 17 28 11 42 15 16 0 7 26 24 13 13 20 0 6 32 0 15 34 1 4,
28355054,1581,193,  2 3 21 17 9 3 3 27 20 65 0 0 10 29 0 23 0 15 39 5 16 16 27 33 0 1 2 12 3 7 13 22 0 0 32 30 24 15 25 23 61 21 0 9 1 22 5 1 1 25 0 0 0 24 44 0 3 13 35 10 13 12 11 29 0 36 15 26 14 41 14 16 0 8 26 24 13 13 18 0 6 34 0 13 31 1 4,
28379005,1328,143,  3 1 19 23 5 2 3 24 24 46 0 1 14 21 0 23 3 6 26 1 10 6 33 34 0 4 0 16 2 12 17 28 0 0 19 28 15 16 16 17 49 13 0 8 0 22 5 0 3 12 0 0 2 20 40 1 3 14 26 14 12 13 17 28 1 24 8 29 16 23 5 12 0 6 19 12 8 6 12 0 3 25 1 12 26 0 2,
28410288,1427,203,  0 4 26 23 8 5 4 33 16 42 0 1 19 26 2 29 0 21 20 2 5 19 20 32 0 2 1 9 0 22 15 25 2 1 22 36 29 7 23 27 52 17 1 5 3 34 2 1 1 20 0 0 1 18 26 6 1 11 20 10 27 25 12 21 1 25 7 32 18 32 9 13 2 3 12 11 6 8 22 1 4 26 0 10 18 1 2,
28421927,850,154,  2 1 12 10 6 0 1 15 10 30 0 0 10 10 3 12 1 10 10 0 5 11 13 8 1 3 1 6 1 15 16 10 2 6 13 17 9 8 4 15 26 12 1 2 1 18 3 1 2 15 0 0 2 13 14 7 3 8 11 4 17 7 9 13 2 20 4 17 7 19 11 9 10 0 9 14 1 7 22 2 1 12 0 8 19 3 3,
28431704,835,169,  0 2 13 8 5 3 3 17 11 33 1 1 21 16 2 11 1 12 9 1 5 8 13 8 1 0 1 6 1 8 15 12 3 1 21 10 12 5 9 12 25 8 1 1 0 6 3 2 3 11 0 0 0 12 11 8 6 15 13 2 14 11 8 22 2 23 7 11 1 20 17 12 2 4 5 13 10 3 14 2 1 9 0 9 17 1 1,
28499249,1393,178,  1 0 22 31 8 4 1 23 33 47 1 1 17 23 0 23 2 23 32 4 12 8 19 25 1 4 1 11 0 11 10 31 1 0 12 13 20 8 16 17 19 6 0 7 0 18 5 1 1 22 0 0 2 18 26 0 4 15 21 14 12 10 14 32 1 24 14 30 18 30 5 9 0 7 26 16 5 9 17 0 8 36 0 21 23 0 2,
28512155,1024,167,  0 0 9 12 8 2 2 12 21 26 0 3 21 19 0 19 1 23 19 2 9 13 14 19 4 1 4 4 0 8 11 19 2 0 16 16 15 4 15 14 38 9 1 4 0 14 8 3 0 10 0 0 1 15 22 2 4 9 13 9 11 10 8 27 1 9 7 21 7 11 10 19 1 3 18 10 8 8 26 0 3 17 0 12 17 1 0,
28524844,1705,155,  2 5 34 31 13 0 2 35 22 54 0 1 20 41 1 31 0 25 23 2 9 11 28 20 0 4 0 9 0 13 14 31 1 0 31 46 35 10 19 27 69 24 0 11 3 18 9 1 0 23 0 0 2 30 25 0 2 14 18 12 26 9 21 33 0 46 8 46 23 37 8 24 0 8 19 14 4 6 32 1 8 30 0 18 43 0 1,
28531280,1255,175,  3 1 31 20 10 3 0 28 20 35 0 1 25 23 1 19 1 18 15 0 7 7 19 23 0 1 0 6 1 5 16 21 2 0 15 25 13 9 21 21 44 12 0 5 1 30 7 3 0 17 0 0 2 10 24 0 2 15 21 8 17 9 9 32 2 16 9 32 13 24 13 12 0 6 21 14 12 11 20 0 10 32 0 9 15 2 2,
28586752,968,206,  1 2 17 10 7 4 1 23 12 25 0 1 10 23 0 14 1 17 12 2 4 6 7 16 0 3 4 2 3 14 17 19 1 1 21 11 13 6 15 11 30 9 3 5 2 10 8 2 1 15 0 0 3 10 18 5 1 5 6 4 19 15 6 25 1 23 13 25 10 15 15 11 2 4 12 23 6 3 20 0 1 18 2 7 19 0 3,
28606359,876,173,  2 2 8 12 1 2 2 13 13 26 0 2 14 14 1 13 1 11 4 0 2 18 10 18 1 5 1 6 1 12 6 19 1 12 15 15 9 3 13 24 18 6 0 4 3 10 2 2 0 11 1 0 2 6 11 9 3 11 11 4 13 12 5 22 2 15 3 15 5 26 10 13 14 3 16 14 10 2 15 1 2 18 1 7 14 0 1,
28640692,1426,158,  1 0 24 18 5 7 2 30 10 48 0 2 17 26 1 34 2 17 24 4 9 13 28 34 0 3 0 11 1 11 14 20 0 1 25 32 19 16 18 24 38 18 0 5 0 23 8 3 0 21 0 0 3 33 29 4 1 13 20 8 18 11 19 22 1 32 10 29 9 33 15 11 0 6 24 15 4 12 25 0 7 29 0 16 23 1 2,
28662535,1047,210,  1 2 15 9 6 3 1 20 14 35 0 5 16 25 3 15 0 16 16 3 5 10 10 18 3 1 2 5 1 17 9 24 1 6 19 25 15 7 15 17 26 10 3 6 1 15 3 1 2 12 1 0 1 18 17 13 1 13 19 5 14 14 5 24 1 10 7 29 4 21 23 8 8 2 14 9 5 5 15 0 3 16 1 12 20 1 2,
28726994,1151,209,  1 4 21 15 6 3 1 23 23 37 0 3 14 19 1 17 2 16 25 1 6 11 17 25 0 2 0 8 0 9 25 16 1 0 12 16 21 10 19 16 39 15 0 3 2 18 7 3 6 16 0 0 0 13 11 0 0 14 18 11 17 11 9 23 1 22 6 28 4 19 12 17 0 6 13 16 11 7 19 2 5 26 1 11 11 2 3,
28727008,1286,177,  3 4 23 19 5 2 0 25 26 45 1 3 19 21 1 18 2 18 23 1 6 14 20 32 0 2 1 9 0 8 25 14 1 0 18 22 25 11 20 16 45 20 0 3 1 17 8 2 5 19 0 0 0 15 18 0 0 17 23 12 20 9 8 26 1 19 5 30 4 23 13 21 0 8 14 23 11 8 21 2 6 29 1 9 11 2 3,
28727017,1249,216,  3 4 21 18 7 2 0 24 23 48 1 3 21 21 0 18 2 18 19 0 6 11 18 32 0 2 1 7 0 8 26 17 1 0 17 23 23 10 22 19 44 21 0 3 1 17 9 2 4 16 0 0 0 13 18 0 0 18 19 13 21 10 10 25 1 19 6 26 3 24 12 20 0 7 14 22 11 8 21 2 4 27 1 8 12 3 3,
28727022,1254,181,  3 4 20 18 6 1 0 23 23 45 1 4 22 20 1 14 2 15 19 0 6 10 21 29 0 2 1 8 0 9 25 13 1 0 17 26 23 11 22 20 46 22 0 2 1 15 10 2 4 19 0 0 0 16 20 0 0 18 22 11 22 12 11 26 1 15 5 28 4 23 13 22 0 6 14 22 10 8 20 2 6 27 1 7 9 3 3,
28727055,1297,189,  3 4 25 20 5 2 0 27 29 56 1 6 22 21 0 17 1 12 21 0 6 17 22 27 1 1 1 9 0 10 23 18 1 0 15 26 18 12 21 18 40 19 0 1 0 17 9 3 4 18 0 0 1 13 22 2 0 16 21 12 25 13 13 26 1 20 7 23 6 25 14 21 0 8 14 22 10 7 17 2 6 27 1 8 12 3 3,
28727065,1255,152,  3 4 23 19 6 2 1 22 31 55 1 6 24 21 0 16 1 13 20 0 6 19 24 28 1 1 1 9 0 12 27 16 0 0 5 15 20 15 22 16 23 7 0 3 0 16 8 3 3 19 0 0 1 12 20 2 0 16 23 11 25 12 13 25 1 21 7 29 7 27 15 22 0 9 15 23 9 8 15 2 8 30 1 6 10 3 3,
28787906,1042,180,  2 2 9 16 3 3 6 30 12 36 0 0 12 22 2 14 1 15 15 2 10 6 13 20 0 4 1 10 1 12 10 17 2 7 14 20 10 7 19 15 29 9 1 1 0 17 5 2 0 24 2 0 3 15 13 8 2 7 16 4 21 11 10 27 2 24 5 26 6 29 14 8 10 4 14 13 2 5 16 2 3 25 0 10 20 3 1,
28798886,1327,225,  1 2 20 18 9 0 2 29 24 55 0 3 19 24 1 35 1 17 21 2 4 6 22 29 0 1 2 7 2 13 22 23 1 0 23 15 21 5 16 27 42 14 0 4 2 18 10 2 3 14 0 0 3 25 22 0 4 15 22 9 20 11 6 29 4 23 8 34 13 21 12 15 0 4 11 26 4 6 22 1 8 25 0 17 31 1 0,
28798897,1314,211,  2 2 21 16 8 0 2 30 20 53 0 3 18 28 1 31 1 15 23 2 3 7 24 28 0 2 1 8 2 16 21 20 1 0 20 16 22 5 18 27 47 17 0 3 2 19 11 3 2 14 0 0 2 22 22 0 4 14 22 12 21 11 5 26 4 30 8 34 11 18 12 13 0 5 12 25 4 5 22 2 9 25 0 17 27 1 0,
28798905,1249,227,  2 2 17 15 8 0 1 27 22 50 0 3 19 27 1 31 1 15 22 2 3 8 23 28 0 2 1 9 2 15 21 20 1 0 20 18 19 4 17 27 42 17 0 6 2 17 10 3 2 17 0 0 2 22 22 0 4 14 12 9 16 10 8 20 4 29 11 35 8 18 13 15 0 4 10 27 4 5 22 2 8 24 0 16 31 1 0,
28798952,1114,151,  3 3 10 16 3 0 2 16 16 46 0 2 12 26 1 22 1 13 23 2 4 9 31 23 0 2 1 8 2 6 18 18 1 0 23 16 14 4 15 20 37 15 0 5 0 23 11 1 2 15 0 0 1 19 21 0 4 11 12 8 17 8 9 29 3 31 7 31 6 20 12 13 0 5 4 26 4 4 16 1 7 23 0 11 24 1 0,
