29812547,1676,190,  13 0 8 0 0 8 21,
29828352,1751,180,  8 0 8 0 0 7 18,
29831434,1003,202,  8 0 9 0 0 7 18,
29836122,710,189,  9 5 15 0 0 10 12,
29836142,738,178,  10 5 13 0 0 7 13,
29836157,750,164,  8 5 10 0 0 10 14,
29850230,977,243,  8 0 21 0 0 11 24,
29853683,1670,248,  0 0 13 0 0 0 0,
29854013,1340,236,  10 0 14 0 0 0 9,
29854067,1588,182,  9 0 14 0 0 4 10,
29854122,1460,228,  5 0 14 0 0 5 13,
29854151,1478,209,  7 0 11 0 0 4 15,
29856169,993,128,  6 0 9 0 0 6 8,
29859331,1039,222,  12 0 13 0 0 7 20,
29861029,942,168,  5 0 10 0 0 15 16,
29911928,1916,318,  14 0 18 0 0 10 19,
29925371,1097,198,  12 5 17 0 0 8 14,
29925393,1049,172,  11 5 16 0 0 5 12,
29934868,1080,200,  8 0 10 0 0 10 12,
29942605,998,150,  8 4 12 0 0 6 11,
29944386,867,191,  8 5 7 0 0 10 16,
29944701,853,156,  5 0 4 0 0 12 13,
29951041,894,157,  9 0 9 0 0 12 10,
29951515,894,187,  9 0 14 0 0 14 18,
29986628,1309,118,  0 0 4 0 0 5 6,
29996148,1427,190,  10 0 11 0 0 12 17,
29996693,1117,158,  7 0 16 0 0 6 21,
30009132,851,162,  6 4 7 0 0 11 11,
30010023,1169,205,  18 4 13 0 7 7 16,
30072367,1392,244,  11 0 10 0 0 10 15,
30074177,847,167,  11 4 8 0 0 7 14,
30079791,968,189,  8 0 9 0 0 7 14,
30082047,868,107,  10 0 6 0 0 6 13,
30088838,1877,243,  15 4 11 0 0 7 10,
30089283,1495,260,  16 4 11 0 0 7 17,
30089458,1484,241,  11 0 5 0 0 17 19,
30089469,1280,241,  14 0 5 0 0 14 17,
30089470,1293,229,  14 0 5 0 0 14 16,
30108011,1434,189,  8 4 15 0 0 12 8,
30110865,800,182,  11 0 9 0 0 8 20,
30134711,1401,187,  8 0 12 0 0 9 17,
30140085,781,207,  11 5 20 0 0 14 16,
30140110,940,207,  8 4 20 0 0 11 15,
30141034,1048,184,  10 0 12 0 0 6 13,
30147894,1289,137,  6 0 4 0 0 0 0,
30174334,1091,238,  17 0 11 0 0 8 21,
30187075,911,201,  8 0 15 0 0 8 24,
30187153,982,207,  9 0 14 0 0 8 25,
30187174,1047,207,  10 0 17 0 0 5 27,
30198359,1289,246,  7 5 15 0 0 12 25,
30207534,1322,196,  9 0 12 0 0 8 10,
30207563,1249,185,  6 0 12 0 0 7 7,
30232720,1230,183,  5 0 7 0 0 15 9,
30232721,1157,200,  6 0 10 0 0 15 9,
30250416,1028,165,  6 0 10 0 0 18 15,
30292066,1344,216,  7 0 14 0 0 15 12,
30304342,1138,190,  11 4 10 0 0 13 15,
30310721,1298,213,  12 0 11 0 0 10 21,
30310742,1317,223,  14 0 14 0 0 12 16,
30312867,910,191,  9 6 12 0 0 8 14,
30314394,1179,203,  11 0 16 0 0 14 17,
30324132,857,159,  12 0 11 0 0 12 10,
30326064,870,196,  17 0 8 0 0 6 22,
30326099,978,190,  17 0 7 0 0 7 17,
30350592,1128,190,  6 0 16 0 0 4 10,
30355603,1339,211,  10 4 13 0 0 10 11,
30398776,1384,255,  12 0 14 0 0 6 21,
30399057,1366,206,  17 0 7 0 0 11 17,
30399078,1594,214,  10 0 11 0 0 7 18,
30426985,772,142,  8 0 6 0 0 4 12,
30428180,790,167,  10 0 7 0 0 7 9,
30446480,927,176,  5 0 12 0 0 9 11,
30470245,819,127,  10 0 7 0 0 7 9,
30479754,1526,116,  0 0 8 0 0 0 0,
30482109,930,185,  10 4 6 0 0 10 14,
30486750,991,200,  11 4 19 0 0 5 16,
30496262,1684,199,  7 0 5 0 0 7 15,
30512205,1647,249,  8 0 11 0 0 9 7,
30515151,1175,171,  0 0 14 0 0 0 0,
30519820,1473,144,  10 0 8 0 0 4 11,
30519825,1513,150,  9 0 7 0 0 4 12,
30557888,1205,241,  16 0 10 0 0 15 23,
30583633,1147,159,  0 0 9 0 0 7 6,
30589575,860,153,  8 0 7 0 0 10 9,
30643439,969,222,  17 0 9 0 0 7 13,
30648868,1414,243,  10 0 9 0 0 9 14,
30685382,734,107,  4 4 7 0 0 5 10,
30707715,1181,135,  6 0 6 0 0 4 7,
30728336,1257,200,  17 4 10 0 0 5 19,
30733971,910,199,  6 0 13 0 0 7 18,
30741303,847,130,  8 0 9 0 0 5 13,
30741305,792,145,  8 0 10 0 0 6 14,
30758667,914,149,  6 0 9 0 0 9 13,
30777063,610,135,  10 0 13 0 0 7 11,
30781558,704,128,  6 6 5 0 0 6 11,
30782161,602,148,  6 0 7 0 0 10 5,
31088119,711,141,  14 0 7 0 0 6 10,
31090185,838,187,  6 0 8 0 0 5 11,
31163257,1216,238,  11 0 15 0 0 8 13,
31163543,897,178,  10 0 9 0 0 11 9,
31166196,1339,281,  9 5 8 0 0 12 18,
31171196,1048,221,  12 4 12 0 0 9 18,
31172467,747,169,  8 4 8 0 0 4 11,
31194575,1122,218,  13 0 15 0 0 8 14,
31196826,881,166,  10 4 6 0 0 11 17,
31210573,953,203,  10 0 8 0 0 11 15,
31226025,901,141,  9 0 7 0 0 6 4,
31251737,761,203,  7 5 8 0 0 12 10,
31261788,983,216,  16 0 10 0 0 12 11,
31261832,975,182,  12 0 9 0 0 11 10,
31265838,850,192,  14 0 11 0 0 7 13,
31266495,1043,231,  13 0 13 0 0 13 17,
31294732,1349,244,  10 0 12 0 0 10 18,
31294736,1499,254,  11 0 13 0 0 12 18,
31294763,1350,256,  8 0 15 0 0 10 19,
31294790,1509,260,  10 0 11 0 0 8 22,
31296414,1064,193,  7 0 8 0 0 7 9,
31309121,1583,216,  0 0 17 0 0 6 11,
31311671,1570,307,  7 0 19 0 0 14 19,
31314788,836,169,  8 6 10 0 0 10 15,
31341258,993,175,  12 4 9 0 0 5 13,
31341259,987,180,  12 4 8 0 0 4 14,
31347843,843,154,  6 0 6 0 0 6 11,
31349853,1173,142,  11 0 11 0 0 6 15,
31361139,912,181,  6 0 12 0 0 4 17,
31399370,992,171,  7 5 14 0 0 9 12,
31416466,980,187,  10 0 7 0 0 5 14,
31417422,1059,206,  18 0 8 0 0 9 20,
31417425,1035,209,  18 0 10 0 0 11 20,
31453252,832,206,  9 0 15 0 0 13 14,
31455748,815,165,  9 0 7 0 0 9 12,
31455749,851,168,  8 0 10 0 0 9 12,
31459441,880,171,  10 0 8 0 0 4 17,
31504802,1208,172,  0 0 14 0 0 0 0,
31595024,1134,223,  10 0 10 0 0 5 7,
31615836,1585,233,  5 0 11 0 0 10 15,
31615844,1553,290,  8 0 14 0 0 12 19,
31615858,1555,292,  8 0 16 0 0 10 16,
31615869,1499,307,  9 0 15 0 0 10 14,
31633533,917,191,  6 0 6 0 0 15 14,
31640141,1650,220,  16 0 15 0 0 6 12,
31640146,1582,197,  13 0 13 0 0 5 11,
31640158,1651,181,  11 0 11 0 0 4 7,
31640167,1386,175,  11 0 11 0 0 5 7,
31652467,658,149,  7 0 8 0 0 7 4,
31696103,945,194,  11 0 11 0 0 9 13,
31698187,1188,247,  11 0 15 0 0 11 14,
31714028,1071,392,  102 9 11 0 0 73 89,
31716063,869,213,  52 7 11 0 0 24 45,
31734938,1075,274,  13 0 10 0 0 13 12,
31748949,936,140,  10 4 9 0 0 8 10,
31769703,870,213,  7 0 7 0 0 14 16,
31771869,929,217,  9 0 13 0 0 8 19,
31771912,910,186,  5 0 12 0 0 11 14,
31792921,1321,249,  8 0 8 0 0 13 10,
31794647,1330,183,  7 0 10 0 0 8 14,
31812975,1333,284,  17 0 12 0 0 8 16,
31815133,987,267,  9 5 17 0 4 15 6,
31824063,1056,199,  12 0 7 0 0 8 8,
31862709,1220,205,  14 0 9 0 0 5 14,
31889085,1533,170,  0 0 5 0 0 0 0,
31935207,774,174,  14 0 8 0 0 14 14,
31956291,972,180,  7 0 12 0 0 7 8,
31966431,1035,192,  8 0 14 0 0 11 15,
31999544,711,116,  9 0 4 0 0 6 6,
32033021,1036,224,  11 0 11 0 0 18 17,
32033043,1057,225,  12 0 13 0 0 18 16,
32034071,858,121,  0 0 4 0 0 0 0,
32234377,1196,253,  6 5 9 0 0 9 13,
32244330,1002,145,  7 4 9 0 0 8 8,
32244341,913,170,  9 4 10 0 0 8 9,
32273550,973,207,  9 0 8 0 0 8 22,
32294015,956,236,  8 0 13 0 0 16 12,
32294032,856,216,  8 0 13 0 0 14 13,
32309923,1139,196,  7 0 8 0 0 10 24,
32313482,849,211,  10 0 13 0 0 6 21,
32339462,1291,173,  8 0 9 0 0 10 7,
32339870,1186,177,  8 0 6 0 0 6 8,
32374267,1626,303,  16 0 7 0 0 6 25,
32423717,1365,199,  0 0 13 0 0 0 0,
32430754,1414,188,  10 0 8 0 0 6 13,
32430829,1381,145,  11 0 7 0 0 8 18,
32455416,699,196,  9 5 10 0 0 7 16,
32464624,836,194,  4 0 7 0 0 9 10,
32464802,1013,184,  6 0 7 0 0 6 14,
32474164,1174,190,  9 0 11 0 0 5 14,
32474180,1285,193,  9 0 12 0 0 5 10,
32474215,1316,177,  7 0 11 0 0 4 14,
32476579,709,186,  10 4 10 0 0 10 12,
32479247,624,163,  11 4 6 0 0 6 14,
32481767,903,150,  9 0 6 0 0 6 15,
32482002,938,194,  9 0 11 0 0 6 14,
32488804,1063,197,  8 0 14 0 0 15 13,
32500893,1301,225,  14 0 12 0 0 12 9,
32500909,1266,220,  11 0 10 0 0 14 10,
32503207,1374,244,  12 0 12 0 0 6 23,
32514358,817,123,  8 0 5 0 0 8 13,
32514373,706,147,  11 0 7 0 0 9 14,
32529074,1287,273,  6 5 18 0 0 8 14,
32531894,1355,219,  7 0 11 0 0 17 20,
32562724,1008,144,  5 4 8 0 0 4 18,
32612073,972,217,  9 0 14 0 0 10 10,
32630800,1292,227,  6 4 10 0 0 7 14,
32636544,1051,185,  6 4 14 0 0 9 10,
32654246,667,184,  10 3 13 0 0 11 15,
32669240,945,194,  6 4 10 0 0 6 10,
32682927,784,164,  10 0 8 0 0 11 13,
32705844,1616,210,  9 0 6 0 0 8 13,
32712204,992,377,  23 3 18 0 0 13 29,
32787761,843,174,  5 0 4 0 0 4 10,
32850571,759,213,  11 0 9 0 0 9 14,
32858820,1634,237,  8 0 16 0 0 5 14,
32858884,1700,231,  9 0 18 0 0 8 20,
32859516,1140,197,  7 0 14 0 0 7 4,
32865115,953,221,  11 4 11 0 0 14 14,
32865293,1016,128,  7 0 6 0 0 7 9,
32888183,983,232,  5 0 13 0 0 16 17,
32926618,921,205,  16 0 12 0 0 9 10,
32977202,974,197,  10 0 5 0 0 8 11,
32995615,952,198,  8 5 8 0 0 7 11,
33004063,856,193,  14 5 5 0 0 9 11,
33031005,861,210,  9 0 12 0 0 7 14,
33031131,823,191,  8 0 10 0 0 9 15,
33035012,1283,262,  14 4 12 0 0 8 14,
33054154,994,201,  14 0 16 0 0 9 10,
33054186,1009,212,  14 0 15 0 0 14 10,
33189220,819,204,  13 0 10 0 0 10 8,
33190114,1030,165,  8 0 10 0 0 12 24,
33196614,737,193,  7 0 7 0 0 7 16,
33227036,1105,163,  8 6 11 0 0 12 6,
33230828,1457,184,  12 4 4 0 0 8 19,
33238693,872,163,  7 0 13 0 0 6 5,
33247465,989,163,  5 0 9 0 0 7 8,
33247466,891,175,  6 0 9 0 0 8 8,
33247468,970,176,  4 0 9 0 0 7 9,
33253340,929,172,  5 0 12 0 0 11 9,
33253930,915,175,  8 4 8 0 0 8 19,
33261030,893,192,  15 0 14 0 0 11 15,
33371868,744,164,  12 0 7 0 0 10 11,
33371895,703,177,  14 0 6 0 0 14 7,
33372675,1421,258,  13 0 15 0 0 4 10,
33374215,932,217,  9 0 11 0 0 12 12,
33391951,742,127,  4 5 8 0 0 7 14,
33398404,863,170,  13 0 7 0 0 6 12,
33400484,1007,227,  12 4 17 0 0 7 12,
33410547,1128,220,  9 4 13 0 0 9 22,
33438028,1033,221,  14 0 16 0 0 7 16,
33438746,1167,228,  15 0 17 0 0 10 21,
33438752,1210,242,  14 0 16 0 0 12 21,
33438771,1170,257,  16 0 13 0 0 12 22,
33457430,1495,129,  0 0 15 0 0 0 0,
33471666,1355,235,  8 4 19 0 0 7 22,
33527645,1285,254,  11 0 16 0 0 12 22,
33533671,1121,208,  5 0 14 0 0 6 6,
33544515,1002,189,  8 0 6 0 0 9 17,
33551539,1028,188,  5 0 6 0 0 14 14,
33568311,1063,192,  15 0 7 0 0 4 12,
33568316,1160,182,  15 0 7 0 0 5 13,
33580581,708,190,  9 0 12 0 0 8 13,
33589672,1582,296,  13 0 14 0 0 5 17,
33598972,939,181,  5 4 7 0 0 5 14,
33598980,946,176,  5 4 7 0 0 7 16,
33598986,885,170,  5 4 7 0 0 7 11,
33612229,647,190,  6 0 11 0 0 9 13,
33619609,1229,197,  16 0 11 0 0 6 11,
33625938,893,177,  9 0 10 0 0 8 15,
33633140,1907,221,  5 0 16 0 0 6 11,
33633166,1651,235,  6 0 16 0 0 6 8,
33633192,1854,272,  7 0 19 0 0 8 9,
33633214,1855,221,  6 0 19 0 0 7 7,
33648747,1137,213,  12 0 16 0 0 7 16,
33671838,1398,174,  0 0 13 0 0 4 4,
33675677,1219,191,  11 0 10 0 0 5 13,
33696187,1350,239,  14 5 11 0 0 11 17,
33709145,1204,208,  9 6 8 0 0 8 15,
33709159,1154,154,  10 6 6 0 0 6 7,
33709195,1065,202,  14 6 6 0 0 8 9,
33709214,1092,184,  14 6 4 0 0 6 9,
33713101,965,166,  9 0 8 0 0 7 13,
33713218,886,209,  11 0 12 0 0 5 19,
33722023,1185,194,  0 0 9 0 0 0 0,
33751791,1304,226,  7 0 10 0 0 8 12,
33751795,1283,230,  9 0 10 0 0 9 13,
33751804,1330,222,  9 0 10 0 0 9 14,
33751805,1288,232,  8 0 10 0 0 9 14,
33751828,1171,266,  13 0 9 0 0 9 19,
33787390,1353,239,  14 4 11 0 0 9 17,
33787395,1337,224,  15 4 11 0 0 9 14,
33788582,575,178,  12 4 15 0 0 9 8,
33789505,877,183,  5 0 12 0 0 6 13,
33790910,827,218,  10 6 12 0 0 9 23,
33791023,1069,195,  9 5 10 0 0 10 15,
33791058,1043,236,  16 5 11 0 0 15 16,
33872718,1643,172,  0 0 8 0 0 0 0,
33875435,1056,132,  10 0 6 0 0 4 7,
33878596,1179,197,  11 0 8 0 0 5 16,
33927165,865,173,  10 0 11 0 0 7 12,
33927592,905,224,  12 0 11 0 0 11 13,
33931531,816,193,  9 0 15 0 0 12 12,
33944905,805,233,  13 3 12 0 0 10 15,
33945193,945,218,  7 4 16 0 0 8 15,
33946424,852,187,  10 0 8 0 0 6 8,
33977772,752,208,  11 0 8 0 0 14 16,
33989883,965,168,  5 0 8 0 0 9 12,
33995254,909,196,  8 0 8 0 0 7 19,
34008445,1088,235,  10 0 12 0 0 12 22,
34013091,1442,275,  8 0 19 0 0 10 25,
34013373,1148,193,  11 0 7 0 0 11 12,
34031706,805,132,  9 4 7 0 0 4 5,
34057155,1312,295,  14 4 17 0 0 11 35,
34057159,1307,264,  13 4 15 0 0 6 28,
34061025,981,351,  18 3 12 0 3 14 32,
34061281,996,345,  15 4 15 0 0 14 32,
34061288,919,296,  12 4 13 0 0 8 28,
34062224,1071,316,  23 5 16 0 0 12 20,
34064309,1040,373,  17 3 24 0 3 10 13,
34065141,1096,426,  24 7 25 0 5 6 28,
34090143,1083,219,  8 0 10 0 0 5 13,
34090156,1115,224,  8 0 12 0 0 6 12,
34090229,1119,208,  17 0 5 0 0 6 12,
34092861,890,196,  9 0 8 0 0 6 14,
34111085,1019,319,  9 3 20 0 0 8 12,
34113406,874,181,  4 0 10 0 0 7 11,
34134840,920,160,  5 0 13 0 0 9 12,
34139619,612,150,  8 0 6 0 0 12 13,
34145509,1518,119,  0 0 5 0 0 0 0,
34145537,1460,154,  0 0 9 0 0 0 0,
34145544,1519,145,  0 0 9 0 0 0 0,
34145546,1506,160,  0 0 10 0 0 0 0,
34191585,1021,212,  9 0 14 0 0 13 11,
34193222,1328,289,  12 0 13 0 0 13 16,
34195405,950,232,  10 6 8 0 0 9 16,
34203154,1095,220,  10 0 19 0 0 8 13,
34217455,677,213,  11 0 10 0 0 9 17,
34217491,852,203,  13 0 11 0 0 6 17,
34217663,809,191,  8 0 13 0 0 11 14,
34217728,942,177,  7 0 12 0 0 9 11,
34228469,1240,189,  8 0 12 0 0 11 7,
34228477,1191,205,  12 0 14 0 0 15 11,
34235760,1033,212,  6 0 17 0 4 11 12,
34240125,940,210,  7 5 10 0 0 10 13,
34252126,1063,163,  7 0 7 0 0 9 11,
34270790,1456,179,  17 0 8 0 0 6 10,
34270802,1504,201,  17 0 8 0 0 6 8,
34283941,935,173,  7 0 14 0 0 9 11,
34287569,941,210,  8 4 6 0 0 11 15,
34327549,881,151,  6 0 9 0 0 9 9,
34333755,876,168,  8 0 11 0 0 5 12,
34333849,894,175,  11 0 6 0 0 9 13,
34368969,1328,236,  6 0 12 0 0 6 20,
34369243,1198,174,  8 0 9 0 0 7 8,
34385984,844,200,  10 0 13 0 0 6 15,
34387238,958,197,  7 0 9 0 0 12 22,
34390589,1365,151,  5 0 7 0 0 7 7,
34394805,858,165,  8 0 5 0 0 4 13,
34411055,895,166,  13 0 9 0 0 4 14,
34411076,1016,202,  14 0 13 0 0 6 16,
34418329,1052,182,  8 4 8 0 0 9 15,
34418836,1051,224,  7 5 15 0 0 6 11,
34418849,979,236,  8 5 14 0 0 8 12,
34418850,1118,199,  6 5 13 0 0 5 11,
34430947,1017,199,  12 5 10 0 0 11 17,
34458452,849,197,  9 0 10 0 0 7 15,
34462062,962,214,  7 7 13 0 0 8 15,
34464456,822,116,  0 0 9 0 0 0 0,
34500850,1073,213,  12 0 13 0 0 9 20,
34514745,824,194,  9 4 5 0 0 5 16,
34533625,1088,210,  12 0 11 0 0 8 20,
34573882,603,152,  7 5 5 0 0 4 11,
34573917,876,141,  6 5 7 0 0 6 12,
34584904,893,178,  7 4 9 0 0 9 24,
34584923,906,199,  8 4 9 0 0 7 19,
34611325,1002,129,  7 5 6 0 0 8 10,
34628977,1054,208,  5 4 11 0 0 12 20,
